index,created_at,humAID_class,place,lat,lon,tweet
209,Mon Apr 01 21:38:01 +0000 2019,infrastructure_and_utility_damage,Schuyler,41.43694965720001,-97.05921382,"Storm damage in Schuyler, Nebraska, is more severe than the October 2013 blizzard, as of April 1, 2019."
210,Sat Mar 30 01:35:47 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.68618609339927,-97.98248074,"Any help is appreciated for the devastating floods in Nebraska. If you can, donate to support a friend's efforts, even if it's just a little."
211,Tue Mar 26 01:47:17 +0000 2019,infrastructure_and_utility_damage,Waterloo,41.28411956820046,-96.27137228,"Waterloo, Nebraska is experiencing flooding, which has damaged a major Air Force base, according to Vox. (March 26, 2019)"
212,Thu Mar 28 21:28:23 +0000 2019,rescue_volunteering_or_donation_effort,Genoa,41.45038432090028,-97.73305422,"Devastating flooding in Genoa, Nebraska has affected many communities. For those in need, the Supplemental Nutrition Assistance Program may be able to help with food assistance, with special disaster-related rules in place."
213,Wed Mar 27 15:03:03 +0000 2019,infrastructure_and_utility_damage,Elkhorn,41.28229153025161,-96.21882468,"According to Hoffman, the entire state of Nebraska is a disaster zone, with estimated damages exceeding $1 billion, including $400 million in agriculture, as of March 27th, 2019, in Elkhorn. #NebraskaFlood"
214,Thu Mar 28 15:48:49 +0000 2019,rescue_volunteering_or_donation_effort,Wood River,40.83455515645237,-98.58770249,"From Wood River, Nebraska, on March 28, 2019, my home state is experiencing the worst flooding in its history. Please support flood victims by donating to the American Red Cross #NebraskaStrong Drive for Flood Relief, call 844-278-8555 today, and RT"
215,Wed Mar 27 01:41:26 +0000 2019,infrastructure_and_utility_damage,Council Bluffs,41.26730556571512,-95.87819944,"Rebuilding efforts are underway in Council Bluffs, Nebraska, after recent floods. As of March 27, 2019, the focus is on repairing bridges and roads."
216,Sat Mar 30 01:06:38 +0000 2019,rescue_volunteering_or_donation_effort,Snyder,41.69262664341566,-97.01037845,"From Snyder, we're grateful for the support of today's bake sale! Thanks to our employees, customers, and community, we raised over $7,000 for Nebraska Flood Victims. #NebraskaStrong"
217,Fri Mar 29 22:27:22 +0000 2019,caution_and_advice,Papillion,41.16487922,-96.02563014,"Today, March 29th, in Papillion, Nebraska, Severe Weather Awareness Week concludes with a focus on Flooding. Learn about the difference between a Flood Watch & Flood Warning to stay prepared. #newx #swaw"
218,Mon Mar 25 21:30:11 +0000 2019,displaced_people_and_evacuations,Bellevue,41.15921677683094,-95.88909581,"Those displaced by flooding in Nebraska are eligible for mortgage and rental cost assistance, effective as of March 25, 2019, in the Bellevue area."
219,Thu Mar 28 13:45:37 +0000 2019,caution_and_advice,Hastings,40.58561846727599,-98.38925616,"Strong storms continue in Southern Nebraska, moving toward Hastings and areas around Lincoln and Beatrice by mid-morning. Some storms have a history of large hail and gusty winds."
220,Mon Apr 01 02:44:25 +0000 2019,rescue_volunteering_or_donation_effort,Offutt Air Force Base,41.11985230078964,-95.91908686,"More Nebraska counties are now eligible for disaster assistance, as of April 1, 2019, from Offutt Air Force Base."
221,Tue Mar 26 18:42:48 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.41908185676777,-97.37212892,"Support the Lakeview FFA Chapter in Columbus, Nebraska by purchasing a Healing the Heartland shirt through our Custom Ink fundraiser. Shirts ship directly to your home or SHHS, and this is a great way to help if you're unsure how to assist!"
222,Thu Mar 28 21:37:48 +0000 2019,rescue_volunteering_or_donation_effort,Nebraska City,40.69074447,-95.86473113,"USDA approves relief efforts for those affected by flooding in Nebraska City, as of March 28, 2019."
223,Wed Mar 27 15:12:35 +0000 2019,rescue_volunteering_or_donation_effort,Sioux City,42.50311410747221,-96.39438838,"Here's a sampling of nonprofits responding to the current flooding in Nebraska. From my location in Sioux City, I've noticed a lot of faith-based organizations on the list. #NebraskaFlood"
224,Thu Mar 28 19:24:03 +0000 2019,rescue_volunteering_or_donation_effort,Waterloo,41.29520109427405,-96.26167309,"The @enCloud9 team takes a break to help at a Bellevue donation center for Nebraska Flood Victims, located in Waterloo, on March 28th. #NebraskaStrong #MSDYN365 #NebraskaFlood"
225,Tue Mar 26 02:48:36 +0000 2019,rescue_volunteering_or_donation_effort,Hastings,40.59023074,-98.39316429,"Read the article below to learn how you can help flood victims in Hastings, Nebraska, as of March 26, 2019. #TheBrianKilmeadeShow"
226,Sat Mar 30 13:59:46 +0000 2019,infrastructure_and_utility_damage,Papillion,41.15524252064867,-96.03279806,"From Papillion, I urge officials to allocate the $4.9 billion needed to rebuild and repair Offutt Air Base in Nebraska and Tyndall Air Force Base in Florida over the next three years, following hurricane damage at Tyndall last fall. This is a national emergency, please fund"
227,Wed Mar 27 17:45:20 +0000 2019,infrastructure_and_utility_damage,Omaha,41.25439773716728,-95.93260074,"Devastating flooding in Omaha, Nebraska, has ruined stored harvests, causing estimated $1 billion losses, a direct result of Trump's trade wars, which led Midwest farmers to store unsold crops. #MAGA #ITMFA #TrumpCrimeSyndicate"
228,Fri Mar 29 21:43:39 +0000 2019,rescue_volunteering_or_donation_effort,Gretna,41.14350987271287,-96.24300889,"From Gretna, we're grateful for our community's kindness in helping another community in need. Tonight, we're sending supplies to Nebraska to support animals in need, thanks to everyone who donated!"
229,Tue Apr 02 03:11:06 +0000 2019,rescue_volunteering_or_donation_effort,Offutt Air Force Base,41.11858896831048,-95.90794213,"@LukeBryanOnline, Livestock at Offutt Air Force Base in Nebraska are receiving hay as part of the Heavenflood relief efforts, as of April 2nd, 2019."
230,Sun Mar 31 12:15:45 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.03831281,-96.66384684,"Meet me in Grand Island, Nebraska this afternoon (around 3pm) to help out at The Cajun Navy Donation Warehouse. Volunteers needed today and tomorrow!"
231,Wed Mar 27 17:40:51 +0000 2019,rescue_volunteering_or_donation_effort,Fairbury,40.13493807747042,-97.17741994,"Nebraska United Way organizations and the Nebraska Bankers Association have teamed up for the Bank on Nebraska Flood Relief Fund, supporting flood relief efforts in Fairbury, as of March 27, 2019."
232,Tue Mar 26 07:00:20 +0000 2019,infrastructure_and_utility_damage,Central City,41.11523118097218,-98.00109631,"As of March 26, 2019, at 7:00 AM, the extent of flooding in Central City, Nebraska, includes two-thirds of counties in an emergency, 14 damaged or destroyed bridges, and estimated $1 billion loss in livestock and crops, with 200 miles of roads"
233,Tue Mar 26 00:42:01 +0000 2019,infrastructure_and_utility_damage,Hastings,40.58196030285311,-98.40268189,"Today, March 26, Chef Jose Andres visited Hastings, Nebraska, to survey the damage and stop by the World Central Kitchen site. It was an honor to meet him!"
234,Thu Mar 28 16:08:05 +0000 2019,rescue_volunteering_or_donation_effort,Gretna,41.15411468640645,-96.25013075,Edina Grange Hall in Gretna will collect donations for Nebraska flood victims this Saturday.
235,Sat Mar 30 12:36:07 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.05578302,-96.63522549,"Tonight on the news, Josh and Sarah, our FFA officers, were featured for their efforts with Farm Bureau Youth and PH FFA in donating to Nebraska Flood Relief efforts from Marysville. Great job, Josh and Sarah! @ Patrick Henry FFA"
236,Mon Apr 01 20:08:01 +0000 2019,rescue_volunteering_or_donation_effort,St. Paul,41.20560214414592,-98.4498608,"My brother is in the ICU at a hospital in Kearney, Nebraska. We're seeking help to get him home; any donations are greatly appreciated. #PrayForJamesLoeffelholz"
237,Fri Mar 29 15:06:12 +0000 2019,caution_and_advice,Albion,41.69381824292262,-98.00535662,"From Albion, NE, as of 3/29/19 3:06 PM: Wet snows are expected to target central and northwest areas of Nebraska through tonight, with drying out forecasted for this weekend. #NEwx #AGwx #Plant19"
238,Sun Mar 31 16:50:08 +0000 2019,rescue_volunteering_or_donation_effort,Bellevue,41.15158168657064,-95.89028401,"From Bellevue, Nebraska, on March 31, 2019, at 4:50 PM, the @NEMAtweets and @fema/@femaregion7 joint team is working urgently to help impacted citizens restore their lives and communities. #NebraskaFlood"
239,Mon Apr 01 23:29:44 +0000 2019,rescue_volunteering_or_donation_effort,Gibbon,40.758780570704246,-98.85075769,"Attention Gibbon! On Wednesday, April 3, Nebraska's Lobby Day For Planned Parenthood is happening. If you can attend, please do. If not, consider donating. âœŠá¼¿EâœŠá¼¿DâœŠá¼¿C"
240,Mon Apr 01 13:15:35 +0000 2019,rescue_volunteering_or_donation_effort,Fremont,41.43084613598823,-96.50836606,"Truck convoy delivers hay and supplies to flood victims in Fremont, Nebraska, on April 1, 2019."
241,Sat Mar 30 21:34:30 +0000 2019,caution_and_advice,Wood River,40.82321686936725,-98.59803427,"From Wood River, on March 30th, 2019, after experiencing the devastating floods in Nebraska and Southwest Iowa, you may feel overwhelmed. Here are some tips that might help."
242,Mon Mar 25 22:29:49 +0000 2019,caution_and_advice,Waterloo,41.26915752759002,-96.2647214,"Check out this time lapse of emergency declarations by cities and counties in Nebraska, from March 2019, in response to the #NebraksaFlood2019 and western Nebraska blizzard. Kudos to Casey, senior IT applications developer from @NEStatePatrol, for creating the"
243,Sat Mar 30 13:59:17 +0000 2019,rescue_volunteering_or_donation_effort,Snyder,41.69849757341685,-97.02143363,"Thank you @NTVsSteveWhite, @NEStateFair, and all farmers, ranchers, and volunteers who have donated and volunteered to the Nebraska Flood Relief from Snyder, as of March 30, 2019."
244,Mon Apr 01 14:09:26 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn,41.28770708404818,-96.22798729,"Breweries in Elkhorn, Nebraska, are collaborating to create a new ale, with proceeds going to disaster relief efforts in support of the recent Nebraska floods, as of April 1, 2019."
245,Thu Mar 28 19:29:22 +0000 2019,rescue_volunteering_or_donation_effort,Ashland,41.05247454653415,-96.38522839,"Volunteers brought hay for livestock affected by the #flooding in Ashland, Nebraska, on March 28. We love seeing communities come together during hardships.â¤ï¸ #Flood #NEwx"
246,Thu Mar 28 17:22:38 +0000 2019,infrastructure_and_utility_damage,Boyd County,42.90931267830718,-98.75099102,"Update from Boyd County, Northeast Nebraska, on Thu Mar 28 2019 at 5:22 PM: Local flood-related issues addressed, including Spencer's new water line cost and assistance resources."
247,Mon Apr 01 15:45:17 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn,41.276042609494745,-96.23680436,"Proud of our Elkhorn FCA chapter for collecting donations for Nebraska flood victims on April 1, 2019! #nebraskastrong"
248,Tue Mar 26 22:07:10 +0000 2019,rescue_volunteering_or_donation_effort,Wood River,40.82403120965775,-98.59798731,"A group is headed out to Wood River, Nebraska on Wednesday to help farmers affected by blizzards and floods. #FreetoRead"
249,Fri Mar 29 15:45:03 +0000 2019,rescue_volunteering_or_donation_effort,Genoa,41.45186355129534,-97.75555226,"Genoa's SDA HS SOS Club organized a Hat Day for Flood Relief in Nebraska, raising over $500 for the Red Cross, with students who donated allowed to wear hats in support, on March 29th."
250,Tue Mar 26 02:48:14 +0000 2019,rescue_volunteering_or_donation_effort,Papillion,41.14473629596739,-96.05690817,"Nebraska Extension offers resources to flood victims in Papillion, as of March 26, 2019."
251,Tue Apr 02 07:06:31 +0000 2019,rescue_volunteering_or_donation_effort,Hastings,40.58078681405448,-98.40099434,"Nebraska Task Force 1 shares their experience in Hastings, where they performed over a dozen rescues in two days, including pulling people to safety, with a memorable moment of a person giving a hug after being helped."
252,Wed Mar 27 21:16:42 +0000 2019,infrastructure_and_utility_damage,Norfolk,42.02443497952592,-97.42046881,"I'm from Norfolk, Nebraska, where the water is subsiding. While there are damages, I'm not drowning; most of my state is recovering, as we Nebraskans know how to do."
253,Tue Mar 26 22:08:10 +0000 2019,rescue_volunteering_or_donation_effort,Lynch,42.82934856778373,-98.4659404,"Get ready for this Friday! Bid on exclusive prizes, including a signed @LukeBryanOnline guitar, @carrieunderwood prize pack, and @aaron_watson VIP experience, from Lynch, starting March 29th, with a $10 entry fee, benefiting Nebraska Red Cross"
254,Wed Mar 27 15:14:26 +0000 2019,infrastructure_and_utility_damage,Grand Island,40.91458156876437,-98.35653586,"Grand Island, Nebraska, is experiencing #flood damage after Mid-March rains, affecting the #Nebraska Central #Railroad, as reported by #Trains Magazine."
255,Sun Mar 31 12:00:30 +0000 2019,displaced_people_and_evacuations,Lincoln,40.81975290442095,-96.70849978,"Jamie's elderly parents, who live in Lincoln, Nebraska, had to evacuate their home due to recent floods. On Sunday, March 31, 2019, at 12:00 PM, four feet of water flooded their basement, destroying treasured possessions, and OB volunteers helped Jamie sort"
256,Tue Mar 26 16:09:42 +0000 2019,rescue_volunteering_or_donation_effort,Oglala Lakota Nation,43.03865829188004,-102.5308116,"Stronger Together! As part of @ProcterGamble's disaster relief efforts in the Oglala Lakota Nation, we're providing tampons in hygiene kits for families affected by the Nebraska flooding, as of March 26, 2019."
257,Tue Mar 26 14:51:08 +0000 2019,infrastructure_and_utility_damage,Elkhorn Middle School,41.27785906219484,-96.227161,"From Elkhorn Middle School on March 26, 2019, it appears that Nebraska has lost nearly 90% of its cattle due to flooding. Will the East or West coasts even notice?"
258,Tue Mar 26 15:15:54 +0000 2019,infrastructure_and_utility_damage,St. Paul,41.22386586596046,-98.47999744,"From St. Paul, I'm wondering why the main stream media isn't covering the flooding in Nebraska, where a nuclear power plant is at risk of being affected."
259,Mon Apr 01 17:17:48 +0000 2019,caution_and_advice,Fremont,41.43967173,-96.50611855,"On April 1, 2019, at 5:17 PM, the Nebraska Department of Education aims to provide emergency preparedness and response information to Nebraska schools, districts, and ESUs. To learn more, [link]."
260,Wed Mar 27 02:54:09 +0000 2019,rescue_volunteering_or_donation_effort,Central City,41.11061185869759,-98.00475857,"Until April 1st, the Nebraska Islamic Foundation in Central City is collecting donations to support fellow Nebraskans! More info:"
261,Wed Mar 27 23:37:54 +0000 2019,rescue_volunteering_or_donation_effort,Wood River Community Center,40.82754116,-98.61789715,We'll be collecting donations at the Wood River Community Center this Friday and Saturday to support the Red Cross's flood relief efforts in the Midwest. #RedCross #NebraskaStrong
262,Mon Apr 01 20:10:05 +0000 2019,caution_and_advice,Omaha,41.25608349120729,-95.93706706,#ICYMI: This week's KETV NewsWatch 7 Chronicle features information for property owners in Omaha about the 2019 Floods. Watch the show here: [link] #USArmyCorpsOfEngineers
263,Fri Mar 29 20:59:17 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.04680377385532,-96.65330143,"From Marysville, on March 29th, @RealMissNEusa joined the #LaughRockSeriouslyTour stage with Styx & @GitRDoneLarry to present a fan with a guitar, with proceeds benefiting Habitat for Humanity, Lincoln Habitat, and Nebraska Flood relief."
264,Thu Mar 28 17:48:05 +0000 2019,rescue_volunteering_or_donation_effort,Omaha,41.26457327362581,-95.94040449,"Today, March 28th, a Rouseville couple is preparing a semi-truck and four one-ton pickup trucks and trailers full of supplies to haul to Omaha, Nebraska, to support farmers affected by flooding."
265,Mon Apr 01 14:00:01 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.04952299772955,-96.65805944,"After historic floods in Marysville, Nebraska, faith-based groups are lending a hand in recovery efforts on April 1, 2019."
266,Thu Mar 28 20:48:40 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.70689439306855,-98.00664761,"From Albion, I'm reminded of the ongoing struggles for Nebraska ranchers. For more information on donations, visit [link] or mail checks to Nebraska Cattlemen Disaster Relief Fund, 4611 Cattle Drive, Lincoln, NE 68521."
267,Tue Apr 02 21:47:32 +0000 2019,rescue_volunteering_or_donation_effort,Waterloo,41.28554597478088,-96.25752096,Waterloo WW is collecting supplies to be delivered to flood victims in Nebraska. Details in the attached flyer. #WWeGrow COMMUNITY
268,Sat Mar 30 04:21:14 +0000 2019,rescue_volunteering_or_donation_effort,Omaha,41.24977800076789,-95.91725649,"Omaha's @wecomefromaway tour is collecting and donating to @RedCross for Iowa and Nebraska Flood Relief. As of March 30, 2019, over $30,000 has been collected in Omaha! #WelcomeKindness"
269,Tue Mar 26 13:56:53 +0000 2019,infrastructure_and_utility_damage,Sioux City,42.51027313449968,-96.39820883,"Sioux City's major Air Force base was damaged in the Nebraska flood on March 26, 2019, as reported by @voxdotcom. @edspain tried to warn FEMA, and #GIS doesn't lie."
270,Wed Mar 27 20:20:14 +0000 2019,rescue_volunteering_or_donation_effort,Nebraska City,40.68553244052776,-95.86713138,"From Nebraska City, I'm back on Twitter after a few days. Thanks for helping us raise $159,234+ for Nebraska flood relief, especially @lincolnrunning and @FNBOmaha. #NebraskaStrongRun"
271,Wed Mar 27 09:47:16 +0000 2019,rescue_volunteering_or_donation_effort,Hamburg,40.61255691229152,-95.65563201,"On March 27, 2019, at 9:47 AM, The Mosaic Company announces a $50,000 contribution to support Nebraska and Iowa Disaster Relief efforts. @GovRicketts @nefarmbureau @neagfoundation #NebraskaStrong Learn more:"
272,Sun Mar 31 18:20:54 +0000 2019,caution_and_advice,Papillion,41.14834494993182,-96.05108285,"Reminder: The Bucks play @Auburn_HS on Monday at 4:30 PM (varsity) and 5:30 PM (JV) in Auburn, NE."
273,Fri Mar 29 23:05:03 +0000 2019,infrastructure_and_utility_damage,Lincoln,40.80507932180717,-96.70169542,"Three eastern Nebraska highways have reopened, according to the Nebraska Department of Transportation, following historic flooding earlier this month in the Lincoln area. #Lincoln #Nebraska"
274,Wed Mar 27 16:36:21 +0000 2019,caution_and_advice,Albion,41.70206694870832,-98.00002731,"NDOT is working to start repairs to roadways and bridges on emergency projects in northeast Nebraska, specifically in the Albion area, as of March 27th."
275,Mon Mar 25 18:01:13 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.44225136601975,-97.37179249,"Join us in Columbus, Nebraska tomorrow for a burger and pork feed, hosted by Nebraska Farm Bureau, @FBFS, @NEporkproducers, and @NeCattlemen, to support those affected by the historic flooding and volunteers helping in the recovery. #nebraskastrong"
276,Tue Mar 26 09:37:39 +0000 2019,infrastructure_and_utility_damage,Plattsmouth,41.01754794632272,-95.88753951,"RT @IceAgeFarmer: Flooding in Plattsmouth, Nebraska has caused $1 billion in agricultural damages, amid concerns of censorship and eco-fascism rising."
277,Thu Mar 28 23:47:09 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.43411738701206,-97.3471217,"Eagle Communications is collecting money for Nebraska flood victims, with efforts focused in Columbus. #ThuMar28"
278,Fri Mar 29 16:12:38 +0000 2019,rescue_volunteering_or_donation_effort,Gibbon,40.74702576,-98.84659613,"BENEFIT AUCTION: Huge thank you to @AceGrease for their donation of 4 St. Louis Cardinals weekend game tickets! All proceeds from this item will go to benefit the cattlemen affected by the Nebraska floods. Bid on them at Gibbon, starting now."
279,Wed Mar 27 14:58:12 +0000 2019,rescue_volunteering_or_donation_effort,Omaha,41.25220331307085,-95.92917272,"From Omaha, on March 27, University of Nebraska leaders are developing a process for students, faculty, and staff to volunteer in flood recovery efforts. #UNL #NUforNE"
280,Fri Mar 29 16:04:46 +0000 2019,rescue_volunteering_or_donation_effort,Fairbury,40.13328794,-97.18279263,"Regents are being briefed on the University of Nebraska's response to the flood in Fairbury, Nebraska. System-wide efforts, led by @UNLExtension Director @cahibberd, aim to help Nebraskans recover from the disaster."
281,Tue Apr 02 01:49:22 +0000 2019,rescue_volunteering_or_donation_effort,Fremont,41.428565207060856,-96.49259122,"Nebraska is selling shirts for the upcoming spring game in Fremont, with profits going to flood victims. #TueApr02"
282,Mon Apr 01 13:26:53 +0000 2019,rescue_volunteering_or_donation_effort,Lynch,42.83285958290374,-98.45527998,"From Lynch, Nebraska, donations are being accepted to support the community. #NebraskaStrong"
283,Sat Mar 30 03:36:04 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.69810953854533,-98.02355579,"KAKE news reports from Albion, Nebraska, where Inman high school students are collecting supplies for disaster relief, as of March 30th. #KAKEnews"
284,Fri Mar 29 19:56:21 +0000 2019,rescue_volunteering_or_donation_effort,Valley,41.31680694297972,-96.33856398,"From our Valley location, we dispatched 10 team members to Nebraska this week. They'll stay for the next month to support the state's flood recovery efforts. @NEMAtweets #NebraskaStrong #NebraskaFlood"
285,Tue Mar 26 18:51:20 +0000 2019,rescue_volunteering_or_donation_effort,Hamburg,40.60588908330344,-95.65601941,"From Hamburg, on March 26, 2019, NNS distributed 4000 water bottles and miscellaneous products to flood victims in Nebraska and Iowa."
286,Wed Apr 03 00:53:38 +0000 2019,rescue_volunteering_or_donation_effort,Niobrara,42.74234743495904,-98.02751028,"When flooding hit Niobrara, Nebraska on April 3, 2019, this Red Crosser sprang into action, helping families recover from the disaster."
287,Thu Mar 28 17:35:27 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.43204463652135,-97.35901785,"Thanks to all the amazing volunteers helping in Columbus, Nebraska, and across the state! @femaregion7 @NEMAtweets @fema"
288,Wed Apr 03 02:19:33 +0000 2019,rescue_volunteering_or_donation_effort,Scottsbluff,41.86833195904522,-103.6541453,"A woman in Scottsbluff, Nebraska, bought out a Payless store to help victims of the recent flooding in the area."
289,Mon Apr 01 18:57:48 +0000 2019,rescue_volunteering_or_donation_effort,Offutt Air Force Base,41.12955518,-95.91397395,"FEMA is helping connect Nebraskans with aid to restore their homes and businesses. I'm reporting live from Offutt Air Force Base on April 1, 2019."
290,Fri Mar 29 19:47:35 +0000 2019,rescue_volunteering_or_donation_effort,Niobrara,42.772342964690765,-98.04351871,"Thank you to Tracy Dices financial literacy classes for donating items to Nebraska storm victims. This weekend, a DWU student's parents from Spencer, Neb., will transport these donations back to Niobrara, Nebraska. #NebraskaStrong #bleedblue #WeAreDWU"
291,Mon Mar 25 20:01:12 +0000 2019,infrastructure_and_utility_damage,Missouri Valley,41.5610344,-95.88744943,"Last Monday, massive flooding in the Missouri Valley compromised 13% of the nation's ethanol production capacity as plants in Nebraska, Iowa, and South Dakota shut down or scaled back production following the storms."
292,Sat Mar 30 19:52:10 +0000 2019,rescue_volunteering_or_donation_effort,Marysville,41.04662876,-96.65440069,"Yesterday, March 30, the Community Action Partnership of Mid-Nebraska hosted a food pantry in Elm Creek, Nebraska, to aid those affected by the flooding. Tiffany Maddox reports."
293,Tue Apr 02 23:02:39 +0000 2019,rescue_volunteering_or_donation_effort,Council Bluffs,41.25717160944532,-95.86338615,"Historic flooding has hit our community in Council Bluffs, Nebraska, and surrounding areas. Hy-Vee is donating to the American Red Cross of Nebraska and Southwest Iowa; join us in supporting our neighbors."
294,Mon Apr 01 19:53:06 +0000 2019,rescue_volunteering_or_donation_effort,Columbus,41.437993417573566,-97.37571401,"Volunteers from our partner @CitiIMPACT ministries are distributing water in Columbus, Nebraska, today, April 1st, after shipping two semi loads from our Sanford facility last week to support disaster relief efforts following the historic floods. #nebraskafloods #harvesttimeinternational"
295,Sat Mar 30 07:02:07 +0000 2019,infrastructure_and_utility_damage,Snyder,41.70171298568207,-97.00952926,"From Snyder, I'm reporting on the devastating floods in Nebraska, where I spent the last couple of days with jikaglez and karlmollohan, which have caused over $1 billion in damages to the agricultural industry alone. #SatMar30"
296,Wed Mar 27 15:45:10 +0000 2019,infrastructure_and_utility_damage,Schuyler,41.45133408160624,-97.05486322,"Photos shared by Nebraska Sen. Sasse and Gov. Ricketts show the devastation caused by severe flooding in Schuyler, as of March 27, 2019, including massive ice chunks."
297,Sat Mar 30 13:51:58 +0000 2019,caution_and_advice,Ashland,41.04408520134096,-96.35214415,"By 4 am CDT, light snow will have exited Ashland and surrounding areas in southwest Nebraska and Custer County, leaving roads slick and slush-covered. #NEwx"
298,Thu Mar 28 00:38:10 +0000 2019,infrastructure_and_utility_damage,Missouri Valley,41.557162561046574,-95.88762794,"Recovery efforts are underway in the Missouri Valley after the March disaster. Damages in Nebraska and Iowa are expected to exceed $2.5 billion, with more information available at [link]."
299,Fri Mar 29 23:41:59 +0000 2019,infrastructure_and_utility_damage,Council Bluffs,41.27091207505372,-95.8577441,"Historic flooding in Council Bluffs, Iowa, and surrounding areas has caused around $1 billion in agricultural damage. As of March 29, 2019, roads and rails remain out of service. #agriculture #flooding"
300,Fri Mar 29 15:08:51 +0000 2019,rescue_volunteering_or_donation_effort,Valley,41.32168310451781,-96.35529359,"Kudos to Ag West Feed & Supply in Valley, who delivered emergency feed supplies from us and other businesses to impacted farmers in flood-ravaged areas of Nebraska on March 29, 2019. Nutrien Ag Solutions retailers also donated $50,000 to the Nebraska Farm Bureau Disaster Relief"
301,Wed Mar 27 00:35:17 +0000 2019,displaced_people_and_evacuations,Waterloo,41.28386851427823,-96.26825614,"Sen. Deb Fischer tweets about evacuations and flooding in Waterloo, Nebraska. Is she genuinely concerned about residents after voting to take healthcare away from millions?"
302,Fri Mar 29 15:01:44 +0000 2019,rescue_volunteering_or_donation_effort,Fremont,41.42887257384275,-96.51468346,"Reminder: Nebraska Farmers Union, based in Fremont, is accepting donations and RMFU Scholarship applications. #CoAgNews"
303,Tue Mar 26 17:45:11 +0000 2019,infrastructure_and_utility_damage,Offutt Air Force Base,41.123669503484685,-95.91183865,"From Offutt Air Force Base, I'm witnessing the devastating #flood damage in #Nebraska. @femaregion7 staff are traveling through the state, taking applications for aid, as of March 26th."
304,Fri Mar 29 23:51:19 +0000 2019,infrastructure_and_utility_damage,St. Paul,41.205758473432354,-98.46488014,"Two weeks ago, a powerful storm hit the Midwest, causing $1 billion in agricultural damage in Nebraska alone. As farmers assess the damage, the full extent of the destruction is still being determined. #VICENewsTonight"
305,Wed Mar 27 19:36:31 +0000 2019,rescue_volunteering_or_donation_effort,Spencer,42.87689779999195,-98.7214072,"From Spencer, I urge support for relatives in the Ponca Nation of Nebraska, affected by major flooding. Donate directly to the nation, not a non-profit operated by outsiders. #PoncaFlood2019 @PoncaTribeofNE"
306,Tue Apr 02 12:15:22 +0000 2019,rescue_volunteering_or_donation_effort,Valley,41.30844049297907,-96.33856455,"Nebraska Impact connects volunteers with organizations and others in need in the Valley area. Check the website daily for new opportunities to make an impact in Nebraska, updated as of April 2nd, 2019."
307,Thu Mar 28 20:30:07 +0000 2019,caution_and_advice,Hamburg,40.60763610166412,-95.6576237,"Information for residents of Hamburg, Nebraska and Hamburg, Iowa impacted by recent flooding in the region."
308,Mon Mar 25 18:06:01 +0000 2019,infrastructure_and_utility_damage,Gretna,41.13078783,-96.2541423,"Mon Mar 25 18:06:01 +0000 2019: The Nebraska flooding has caused $1 billion in damage to the state's agricultural economy, specifically in the Gretna area."
309,Wed Apr 03 03:20:11 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn,41.28905066016071,-96.2405323,"On April 3, 2019, at 3:20 AM, a woman in Elkhorn bought the last 204 pairs of shoes from Payless to donate to Nebraska flood victims."
310,Wed Mar 27 23:52:37 +0000 2019,rescue_volunteering_or_donation_effort,Elkhorn Middle School,41.27440038677855,-96.2278627,"Join us at Elkhorn Middle School on an unspecified date to support the Ranchers and Farmers in Nebraska, who have been affected by recent events, with over 70% of the state impacted. Please share and invite friends and family to attend this auction fundraiser."
311,Fri Mar 29 03:20:34 +0000 2019,rescue_volunteering_or_donation_effort,Omaha,41.25662450057066,-95.93455449,"Last Friday, the @ChickfilA in Omaha, Nebraska, donated to flood victims on both sides of the Missouri River, affecting areas in Nebraska and Iowa."
312,Thu Mar 28 16:27:49 +0000 2019,rescue_volunteering_or_donation_effort,St. Paul,41.22210834840402,-98.46858998,"Tomorrow and Saturday, we'll be at Brownell Talbot school in St. Paul, providing free dentistry to hundreds of patients as part of the Nebraska Mission of Mercy."
313,Thu Mar 28 23:11:39 +0000 2019,rescue_volunteering_or_donation_effort,Albion,41.70548363655852,-97.99423704,"Today at the Albion Open Track Meet, the LPS Supporting Nebraska Flood Victims Campaign collected $503.35 in donations for the Red Cross. Thanks for your support!!!"
314,Thu Mar 28 13:22:10 +0000 2019,rescue_volunteering_or_donation_effort,Schuyler,41.44665940369668,-97.0537994,"Schuyler's Sidney Public Schools raised $1289 in one day for Nebraska flooding victims, thanks to students and staff! #NebraskaStrong @Sidney_Raiders"
